Company,Instrument,Credit Rating,1Y Range,% Assets
9.15% ICICI Bank,Debenture,AA+,2.88 - 3.39,3.34
7.82% Godrej Properties 2020,Bonds/Debentures,AA,2.75 - 3.13,3.08
Muthoot Finance 2021,Non Convertible Debenture,AA,0.00 - 2.96,2.96
8.55% GMR Aero Technic Ltd. 2024,Non Convertible Debenture,AA,2.56 - 2.89,2.84
8.41% HUDCO 2029,Debenture,AAA,0.00 - 3.47,2.64
8.45% TGS Investment & Trade 2020,Debenture,AA-,0.00 - 2.36,2.32
8.27% Nat. Highways Authority 2029,Debenture,AAA,0.00 - 2.31,2.31
8.75% Axis Bank,Bonds/Debentures,AA+,1.95 - 2.26,2.23
8.8% Manappuram Finance 2020,Non Convertible Debenture,AA,0.00 - 2.13,2.13
9.46% Tata Projects 2022,Non Convertible Debenture,AA,0.00 - 2.16,2.12
KKR India Financial Services 2020,Structured Obligation,AA+,1.76 - 2.13,2.11
8.9% JM Financial Products 2020,Bonds/NCDs,AA,1.77 - 1.99,1.96
8.15% Kribhco Infrastructure 2020,Debenture,AA,1.60 - 1.83,1.80
8.65% Reliance Industries 2028,Non Convertible Debenture,AAA,0.00 - 1.78,1.73
9.5% Nayara Energy 2021,Bonds/NCDs,AA,1.53 - 1.74,1.69
TMF Holdings 2022,Zero Coupon Bonds,AA-,0.00 - 1.67,1.67
7.7% Nat. Highways Authority 2029,Non Convertible Debenture,AAA,0.00 - 1.65,1.65
8.75% Axis Bank 2022,Bonds,AA+,1.43 - 1.67,1.64
8.55% GMR Aerospace Engineering Ltd. 2024,Non Convertible Debenture,AA,1.46 - 1.65,1.62
Inox Air Products 2023,Debenture,AA,1.47 - 1.65,1.62
9.17% Bioscope Cinemas 2020,Debenture,BBB-,0.00 - 4.40,1.57
9.99% Jhajjar Power 2026,Debenture,AA+,1.42 - 1.57,1.52
323. ICICI Prudential Money Market Fund
Axis Bank 2020,Certificate of Deposit,A1+,0.00 - 5.38,5.38
Reliance Industries 179-D 02/03/2020,Commercial Paper,A1+,0.00 - 5.34,5.34
Oriental Bank of Com. 2020,Certificate of Deposit,A1+,0.00 - 4.15,4.15
Indusind Bank 2019,Certificate of Deposit,A1+,0.00 - 3.36,3.25
Power Finance Corp. 360-D 06/03/2020,Commercial Paper,A1+,0.00 - 3.25,3.20
Indusind Bank 2020,Certificate of Deposit,A1+,0.00 - 3.10,3.10
Reliance Industries 158-D 27/12/2019,Commercial Paper,A1+,0.00 - 2.70,2.70
HDFC 330-D 07/02/2020,Commercial Paper,A1+,0.00 - 2.76,2.68
SBI Cards & Payments Services 211-D 11/03/2020,Commercial Paper,A1+,0.00 - 2.66,2.66
IDFC First Bank 2020,Certificate of Deposit,A1+,0.00 - 2.61,2.61
National Bank Agr. Rur. Devp 310-D 13/03/2020,Commercial Paper,A1+,0.00 - 2.40,2.40
REC 318-D 30/12/2019,Commercial Paper,A1+,0.00 - 3.16,2.16
Larsen & Toubro 167-D 31/12/2019,Commercial Paper,A1+,0.00 - 2.16,2.16
Tata Motors 126-D 24/01/2020,Commercial Paper,A1+,0.00 - 2.15,2.15
Andhra Bank 2020,Certificate of Deposit,A1+,0.00 - 2.21,2.14
Tata Motors 157-D 24/02/2020,Commercial Paper,A1+,0.00 - 2.13,2.13
IDFC First Bank 2020,Certificate of Deposit,A1+,0.00 - 1.86,1.86
National Bank Agr. Rur. Devp 2020,Commercial Paper,A1+,0.00 - 3.72,1.61
National Bank Agr. Rur. Devp 2020,Commercial Paper,A1+,0.00 - 2.71,1.60
SIDBI 2020,Certificate of Deposit,A1+,0.00 - 1.65,1.60
HDFC 351-D 13/08/2020,Commercial Paper,A1+,0.00 - 1.55,1.55
Tata Capital Financial Services 365-D 06/12/2019,Commercial Paper,A1+,0.00 - 1.58,1.35
Kotak Mahindra Prime 360-D 13/02/2020,Commercial Paper,A1+,0.00 - 1.36,1.34
Punjab National Bank 2020,Certificate of Deposit,A1+,0.00 - 1.33,1.33
IDFC First Bank 2020,Certificate of Deposit,A1+,0.00 - 1.30,1.30
324. ICICI Prudential Money Market Fund - Direct Plan
Axis Bank 2020,Certificate of Deposit,A1+,0.00 - 5.38,5.38
Reliance Industries 179-D 02/03/2020,Commercial Paper,A1+,0.00 - 5.34,5.34
Oriental Bank of Com. 2020,Certificate of Deposit,A1+,0.00 - 4.15,4.15
Indusind Bank 2019,Certificate of Deposit,A1+,0.00 - 3.36,3.25
Power Finance Corp. 360-D 06/03/2020,Commercial Paper,A1+,0.00 - 3.25,3.20
Indusind Bank 2020,Certificate of Deposit,A1+,0.00 - 3.10,3.10
Reliance Industries 158-D 27/12/2019,Commercial Paper,A1+,0.00 - 2.70,2.70
HDFC 330-D 07/02/2020,Commercial Paper,A1+,0.00 - 2.76,2.68
SBI Cards & Payments Services 211-D 11/03/2020,Commercial Paper,A1+,0.00 - 2.66,2.66
IDFC First Bank 2020,Certificate of Deposit,A1+,0.00 - 2.61,2.61
National Bank Agr. Rur. Devp 310-D 13/03/2020,Commercial Paper,A1+,0.00 - 2.40,2.40
REC 318-D 30/12/2019,Commercial Paper,A1+,0.00 - 3.16,2.16
Larsen & Toubro 167-D 31/12/2019,Commercial Paper,A1+,0.00 - 2.16,2.16
Tata Motors 126-D 24/01/2020,Commercial Paper,A1+,0.00 - 2.15,2.15
Andhra Bank 2020,Certificate of Deposit,A1+,0.00 - 2.21,2.14
Tata Motors 157-D 24/02/2020,Commercial Paper,A1+,0.00 - 2.13,2.13
IDFC First Bank 2020,Certificate of Deposit,A1+,0.00 - 1.86,1.86
National Bank Agr. Rur. Devp 2020,Commercial Paper,A1+,0.00 - 3.72,1.61
National Bank Agr. Rur. Devp 2020,Commercial Paper,A1+,0.00 - 2.71,1.60
SIDBI 2020,Certificate of Deposit,A1+,0.00 - 1.65,1.60
HDFC 351-D 13/08/2020,Commercial Paper,A1+,0.00 - 1.55,1.55
Tata Capital Financial Services 365-D 06/12/2019,Commercial Paper,A1+,0.00 - 1.58,1.35
Kotak Mahindra Prime 360-D 13/02/2020,Commercial Paper,A1+,0.00 - 1.36,1.34
Punjab National Bank 2020,Certificate of Deposit,A1+,0.00 - 1.33,1.33
IDFC First Bank 2020,Certificate of Deposit,A1+,0.00 - 1.30,1.30
325. ICICI Prudential Money Market Fund - Retail Plan
Axis Bank 2020,Certificate of Deposit,A1+,0.00 - 5.38,5.38
Reliance Industries 179-D 02/03/2020,Commercial Paper,A1+,0.00 - 5.34,5.34
Oriental Bank of Com. 2020,Certificate of Deposit,A1+,0.00 - 4.15,4.15
Indusind Bank 2019,Certificate of Deposit,A1+,0.00 - 3.36,3.25
Power Finance Corp. 360-D 06/03/2020,Commercial Paper,A1+,0.00 - 3.25,3.20
Indusind Bank 2020,Certificate of Deposit,A1+,0.00 - 3.10,3.10
Reliance Industries 158-D 27/12/2019,Commercial Paper,A1+,0.00 - 2.70,2.70
HDFC 330-D 07/02/2020,Commercial Paper,A1+,0.00 - 2.76,2.68
SBI Cards & Payments Services 211-D 11/03/2020,Commercial Paper,A1+,0.00 - 2.66,2.66
IDFC First Bank 2020,Certificate of Deposit,A1+,0.00 - 2.61,2.61
National Bank Agr. Rur. Devp 310-D 13/03/2020,Commercial Paper,A1+,0.00 - 2.40,2.40
REC 318-D 30/12/2019,Commercial Paper,A1+,0.00 - 3.16,2.16
Larsen & Toubro 167-D 31/12/2019,Commercial Paper,A1+,0.00 - 2.16,2.16
Tata Motors 126-D 24/01/2020,Commercial Paper,A1+,0.00 - 2.15,2.15
Andhra Bank 2020,Certificate of Deposit,A1+,0.00 - 2.21,2.14
Tata Motors 157-D 24/02/2020,Commercial Paper,A1+,0.00 - 2.13,2.13
IDFC First Bank 2020,Certificate of Deposit,A1+,0.00 - 1.86,1.86
National Bank Agr. Rur. Devp 2020,Commercial Paper,A1+,0.00 - 3.72,1.61
National Bank Agr. Rur. Devp 2020,Commercial Paper,A1+,0.00 - 2.71,1.60
SIDBI 2020,Certificate of Deposit,A1+,0.00 - 1.65,1.60
HDFC 351-D 13/08/2020,Commercial Paper,A1+,0.00 - 1.55,1.55
Tata Capital Financial Services 365-D 06/12/2019,Commercial Paper,A1+,0.00 - 1.58,1.35
Kotak Mahindra Prime 360-D 13/02/2020,Commercial Paper,A1+,0.00 - 1.36,1.34
Punjab National Bank 2020,Certificate of Deposit,A1+,0.00 - 1.33,1.33
IDFC First Bank 2020,Certificate of Deposit,A1+,0.00 - 1.30,1.30
351. ICICI Prudential Retirement Fund - Pure Debt Plan
7.57% GOI 2033,GOI Securities,SOV,0.00 - 11.56,11.56
8.41% HUDCO 2029,Debenture,AAA,0.00 - 9.27,5.59
9.15% ICICI Bank,Debenture,AA+,0.00 - 9.40,5.58
TMF Holdings 2022,Zero Coupon Bonds,AA-,0.00 - 5.30,5.30
8.75% Axis Bank,Bonds/Debentures,AA+,0.00 - 8.91,5.25
11.5% Sterlite Power Grid Ventures 2022,Non Convertible Debenture,A+,0.00 - 9.12,5.22
Tata Realty and Infrastructure 2020,Debenture,AA,0.00 - 6.25,4.85
9.75% Jamnagar Utilities and Power 2024,Debenture,AAA,0.00 - 7.03,4.53
8.44% REC 2021,Bonds,AAA,0.00 - 5.22,4.50
9.7% Coastal Gujarat Power 2023,Non Convertible Debenture,AA,0.00 - 6.91,4.44
8.66% NUVOCO Vistas Corp. 2021,Debenture,AA,0.00 - 5.74,4.37
8.25% EID-Parry (I) 2021,Debenture,AA-,0.00 - 5.67,4.33
State Bank of India 2056,Debenture,AA+,0.00 - 6.28,3.73
Embassy Office Parks REIT 2022,Non Convertible Debenture,AAA,0.00 - 5.20,3.69
PVR 2021,Debenture,AA-,0.00 - 4.72,3.59
9.02% LIC Housing Fin. 2020,Debenture,AAA,0.00 - 4.61,2.70
7.4% HDFC 2020,Non Convertible Debenture,AAA,0.00 - 8.25,2.65
8.2% Power Finance Corp. 2022,Non Convertible Debenture,AAA,0.00 - 3.23,2.24
8.8% REC 2020,Bonds,AAA,0.00 - 3.25,2.24
8.03% Power Finance Corp. 2026,Bonds,AAA,0.00 - 3.21,2.22
Bharti Telecom 2020,Non Convertible Debenture,AA+,0.00 - 2.56,2.21
8.9508% Pipeline Infrastructure 2024,Non Convertible Debenture,AAA,0.00 - 1.94,1.32
352. ICICI Prudential Retirement Fund - Pure Debt Plan - Direct Plan
7.57% GOI 2033,GOI Securities,SOV,0.00 - 11.56,11.56
8.41% HUDCO 2029,Debenture,AAA,0.00 - 9.27,5.59
9.15% ICICI Bank,Debenture,AA+,0.00 - 9.40,5.58
TMF Holdings 2022,Zero Coupon Bonds,AA-,0.00 - 5.30,5.30
8.75% Axis Bank,Bonds/Debentures,AA+,0.00 - 8.91,5.25
11.5% Sterlite Power Grid Ventures 2022,Non Convertible Debenture,A+,0.00 - 9.12,5.22
Tata Realty and Infrastructure 2020,Debenture,AA,0.00 - 6.25,4.85
9.75% Jamnagar Utilities and Power 2024,Debenture,AAA,0.00 - 7.03,4.53
8.44% REC 2021,Bonds,AAA,0.00 - 5.22,4.50
9.7% Coastal Gujarat Power 2023,Non Convertible Debenture,AA,0.00 - 6.91,4.44
8.66% NUVOCO Vistas Corp. 2021,Debenture,AA,0.00 - 5.74,4.37
8.25% EID-Parry (I) 2021,Debenture,AA-,0.00 - 5.67,4.33
State Bank of India 2056,Debenture,AA+,0.00 - 6.28,3.73
Embassy Office Parks REIT 2022,Non Convertible Debenture,AAA,0.00 - 5.20,3.69
PVR 2021,Debenture,AA-,0.00 - 4.72,3.59
9.02% LIC Housing Fin. 2020,Debenture,AAA,0.00 - 4.61,2.70
7.4% HDFC 2020,Non Convertible Debenture,AAA,0.00 - 8.25,2.65
8.2% Power Finance Corp. 2022,Non Convertible Debenture,AAA,0.00 - 3.23,2.24
8.8% REC 2020,Bonds,AAA,0.00 - 3.25,2.24
8.03% Power Finance Corp. 2026,Bonds,AAA,0.00 - 3.21,2.22
Bharti Telecom 2020,Non Convertible Debenture,AA+,0.00 - 2.56,2.21
8.9508% Pipeline Infrastructure 2024,Non Convertible Debenture,AAA,0.00 - 1.94,1.32
353. ICICI Prudential Savings Fund
7.99% State Bank of India 2029,Non Convertible Debenture,AAA,0.00 - 5.59,5.59
8.2% Power Finance Corp. 2020,Bonds/NCDs,AAA,0.00 - 3.45,3.45
IDFC First Bank 2019,Certificate of Deposit,A1+,0.00 - 3.15,3.12
REC 318-D 30/12/2019,Commercial Paper,A1+,0.00 - 4.40,3.11
SIDBI 2020,Certificate of Deposit,A1+,0.00 - 4.38,3.07
7.59% REC 2020,Debenture,AAA,2.83 - 5.18,3.04
National Bank Agr. Rur. Devp 252-D 31/01/2020,Commercial Paper,A1+,0.00 - 2.58,2.58
7.99% LIC Housing Fin. 2029,Non Convertible Debenture,AAA,0.00 - 2.39,2.39
7.65% National Housing Bank 2022,Debenture,AAA,0.00 - 2.01,1.98
IDFC First Bank 2019,Certificate of Deposit,A1+,0.00 - 1.84,1.82
Indusind Bank 2019,Certificate of Deposit,A1+,0.00 - 2.36,1.82
Bharti Telecom 2020,Debenture,AA+,0.00 - 1.80,1.80
Bharti Telecom 2020,Non Convertible Debenture,AA+,0.00 - 1.60,1.58
8.25% Bharti Airtel 2020,Non Convertible Debenture,AA,0.00 - 1.99,1.57
7.9052% Tata Capital Housing Finance 2021,Non Convertible Debenture,AAA,0.00 - 1.57,1.57
National Bank Agr. Rur. Devp 310-D 13/03/2020,Commercial Paper,A1+,0.00 - 1.54,1.54
Indusind Bank 2020,Certificate of Deposit,A1+,0.00 - 1.53,1.49
Aditya Birla Fashion and Retail 2020,Debenture,AA,1.20 - 1.58,1.33
8.7545% Nabha Power 2020,Debenture,AAA,0.00 - 1.52,1.32
Bahadur Chand Investments 2024,Floating Rate Debenture,AA,0.00 - 1.49,1.32
8.14% LIC Housing Fin. 2020,Debenture,AAA,0.00 - 1.31,1.30
Reliance Industries 158-D 27/12/2019,Commercial Paper,A1+,0.00 - 1.30,1.30
8.5% Vedanta 2021,Non Convertible Debenture,AA,1.21 - 1.65,1.29
Axis Bank 2020,Certificate of Deposit,A1+,0.00 - 1.24,1.24
7.17% GOI 2028,GOI Securities,SOV,0.00 - 1.07,1.07
354. ICICI Prudential Savings Fund - Direct Plan
7.99% State Bank of India 2029,Non Convertible Debenture,AAA,0.00 - 5.59,5.59
8.2% Power Finance Corp. 2020,Bonds/NCDs,AAA,0.00 - 3.45,3.45
IDFC First Bank 2019,Certificate of Deposit,A1+,0.00 - 3.15,3.12
REC 318-D 30/12/2019,Commercial Paper,A1+,0.00 - 4.40,3.11
SIDBI 2020,Certificate of Deposit,A1+,0.00 - 4.38,3.07
7.59% REC 2020,Debenture,AAA,2.83 - 5.18,3.04
National Bank Agr. Rur. Devp 252-D 31/01/2020,Commercial Paper,A1+,0.00 - 2.58,2.58
7.99% LIC Housing Fin. 2029,Non Convertible Debenture,AAA,0.00 - 2.39,2.39
7.65% National Housing Bank 2022,Debenture,AAA,0.00 - 2.01,1.98
IDFC First Bank 2019,Certificate of Deposit,A1+,0.00 - 1.84,1.82
Indusind Bank 2019,Certificate of Deposit,A1+,0.00 - 2.36,1.82
Bharti Telecom 2020,Debenture,AA+,0.00 - 1.80,1.80
Bharti Telecom 2020,Non Convertible Debenture,AA+,0.00 - 1.60,1.58
8.25% Bharti Airtel 2020,Non Convertible Debenture,AA,0.00 - 1.99,1.57
7.9052% Tata Capital Housing Finance 2021,Non Convertible Debenture,AAA,0.00 - 1.57,1.57
National Bank Agr. Rur. Devp 310-D 13/03/2020,Commercial Paper,A1+,0.00 - 1.54,1.54
Indusind Bank 2020,Certificate of Deposit,A1+,0.00 - 1.53,1.49
Aditya Birla Fashion and Retail 2020,Debenture,AA,1.20 - 1.58,1.33
8.7545% Nabha Power 2020,Debenture,AAA,0.00 - 1.52,1.32
Bahadur Chand Investments 2024,Floating Rate Debenture,AA,0.00 - 1.49,1.32
8.14% LIC Housing Fin. 2020,Debenture,AAA,0.00 - 1.31,1.30
Reliance Industries 158-D 27/12/2019,Commercial Paper,A1+,0.00 - 1.30,1.30
8.5% Vedanta 2021,Non Convertible Debenture,AA,1.21 - 1.65,1.29
Axis Bank 2020,Certificate of Deposit,A1+,0.00 - 1.24,1.24
7.17% GOI 2028,GOI Securities,SOV,0.00 - 1.07,1.07
355. ICICI Prudential Savings Fund - Retail Plan
7.99% State Bank of India 2029,Non Convertible Debenture,AAA,0.00 - 5.59,5.59
8.2% Power Finance Corp. 2020,Bonds/NCDs,AAA,0.00 - 3.45,3.45
IDFC First Bank 2019,Certificate of Deposit,A1+,0.00 - 3.15,3.12
REC 318-D 30/12/2019,Commercial Paper,A1+,0.00 - 4.40,3.11
SIDBI 2020,Certificate of Deposit,A1+,0.00 - 4.38,3.07
7.59% REC 2020,Debenture,AAA,2.83 - 5.18,3.04
National Bank Agr. Rur. Devp 252-D 31/01/2020,Commercial Paper,A1+,0.00 - 2.58,2.58
7.99% LIC Housing Fin. 2029,Non Convertible Debenture,AAA,0.00 - 2.39,2.39
7.65% National Housing Bank 2022,Debenture,AAA,0.00 - 2.01,1.98
IDFC First Bank 2019,Certificate of Deposit,A1+,0.00 - 1.84,1.82
Indusind Bank 2019,Certificate of Deposit,A1+,0.00 - 2.36,1.82
Bharti Telecom 2020,Debenture,AA+,0.00 - 1.80,1.80
Bharti Telecom 2020,Non Convertible Debenture,AA+,0.00 - 1.60,1.58
8.25% Bharti Airtel 2020,Non Convertible Debenture,AA,0.00 - 1.99,1.57
7.9052% Tata Capital Housing Finance 2021,Non Convertible Debenture,AAA,0.00 - 1.57,1.57
National Bank Agr. Rur. Devp 310-D 13/03/2020,Commercial Paper,A1+,0.00 - 1.54,1.54
Indusind Bank 2020,Certificate of Deposit,A1+,0.00 - 1.53,1.49
Aditya Birla Fashion and Retail 2020,Debenture,AA,1.20 - 1.58,1.33
8.7545% Nabha Power 2020,Debenture,AAA,0.00 - 1.52,1.32
Bahadur Chand Investments 2024,Floating Rate Debenture,AA,0.00 - 1.49,1.32
8.14% LIC Housing Fin. 2020,Debenture,AAA,0.00 - 1.31,1.30
Reliance Industries 158-D 27/12/2019,Commercial Paper,A1+,0.00 - 1.30,1.30
8.5% Vedanta 2021,Non Convertible Debenture,AA,1.21 - 1.65,1.29
Axis Bank 2020,Certificate of Deposit,A1+,0.00 - 1.24,1.24
7.17% GOI 2028,GOI Securities,SOV,0.00 - 1.07,1.07
356. ICICI Prudential Short Term Fund
7.57% GOI 2033,GOI Securities,SOV,0.00 - 4.22,4.22
7.99% LIC Housing Fin. 2029,Non Convertible Debenture,AAA,0.00 - 4.77,4.21
7.99% State Bank of India 2029,Non Convertible Debenture,AAA,0.00 - 3.45,3.01
8.5% National Bank Agr. Rur. Devp,Debenture,AAA,0.00 - 2.94,2.59
9.6556% Tata Motors Finance 2020,Bonds/NCDs,AA-,0.00 - 2.62,2.47
8.9508% Pipeline Infrastructure 2024,Non Convertible Debenture,AAA,0.00 - 2.89,2.38
9.75% Jamnagar Utilities and Power 2024,Debenture,AAA,0.34 - 2.85,2.27
10.25% Sikka Ports and Terminals 2021,Debenture,AAA,1.02 - 2.75,2.09
7.6% Axis Bank 2023,Bonds/Debentures,AAA,1.78 - 4.44,1.78
8.35% Bharti Airtel 2021,Non Convertible Debenture,AA,0.00 - 1.98,1.75
8.95% Jamnagar Utilities and Power 2023,Debenture,AAA,1.72 - 2.42,1.72
8.53% Power Finance Corp. 2020,Bonds/Debentures,AAA,1.68 - 2.40,1.68
7.89% SIDBI 2022,Non Convertible Debenture,AAA,0.00 - 1.79,1.49
9.45% John Deere Financial India 2022,Non Convertible Debenture,AAA,0.00 - 2.08,1.48
Shriram Transport Finance,Non Convertible Debenture,AAA,0.00 - 3.75,1.48
HUDCO 2022,Debenture,AAA,0.00 - 1.56,1.47
Walwhan Renewables Energy 2022,Debenture,AA,0.00 - 1.60,1.33
2% Tata Steel 2022,Debenture,AA,1.33 - 2.32,1.33
7.32% GOI 2024,GOI Securities,SOV,0.00 - 1.56,1.32
8.57% REC 2020,Non Convertible Debenture,AAA,0.00 - 1.64,1.29
9.46% Tata Projects 2022,Non Convertible Debenture,AA,0.00 - 1.74,1.25
8.75% State Bank of India,Non Convertible Debenture,AA+,0.00 - 1.30,1.23
Axis Bank 2020,Certificate of Deposit,A1+,0.00 - 1.20,1.20
9.1% India Grid Trust 2022,Debenture,AAA,0.00 - 1.37,1.18
Tata Motors Finance 2020,Debenture,AA-,0.00 - 1.23,1.17
357. ICICI Prudential Short Term Fund - Direct Plan
7.57% GOI 2033,GOI Securities,SOV,0.00 - 4.22,4.22
7.99% LIC Housing Fin. 2029,Non Convertible Debenture,AAA,0.00 - 4.77,4.21
7.99% State Bank of India 2029,Non Convertible Debenture,AAA,0.00 - 3.45,3.01
8.5% National Bank Agr. Rur. Devp,Debenture,AAA,0.00 - 2.94,2.59
9.6556% Tata Motors Finance 2020,Bonds/NCDs,AA-,0.00 - 2.62,2.47
8.9508% Pipeline Infrastructure 2024,Non Convertible Debenture,AAA,0.00 - 2.89,2.38
9.75% Jamnagar Utilities and Power 2024,Debenture,AAA,0.34 - 2.85,2.27
10.25% Sikka Ports and Terminals 2021,Debenture,AAA,1.02 - 2.75,2.09
7.6% Axis Bank 2023,Bonds/Debentures,AAA,1.78 - 4.44,1.78
8.35% Bharti Airtel 2021,Non Convertible Debenture,AA,0.00 - 1.98,1.75
8.95% Jamnagar Utilities and Power 2023,Debenture,AAA,1.72 - 2.42,1.72
8.53% Power Finance Corp. 2020,Bonds/Debentures,AAA,1.68 - 2.40,1.68
7.89% SIDBI 2022,Non Convertible Debenture,AAA,0.00 - 1.79,1.49
9.45% John Deere Financial India 2022,Non Convertible Debenture,AAA,0.00 - 2.08,1.48
Shriram Transport Finance,Non Convertible Debenture,AAA,0.00 - 3.75,1.48
HUDCO 2022,Debenture,AAA,0.00 - 1.56,1.47
Walwhan Renewables Energy 2022,Debenture,AA,0.00 - 1.60,1.33
2% Tata Steel 2022,Debenture,AA,1.33 - 2.32,1.33
7.32% GOI 2024,GOI Securities,SOV,0.00 - 1.56,1.32
8.57% REC 2020,Non Convertible Debenture,AAA,0.00 - 1.64,1.29
9.46% Tata Projects 2022,Non Convertible Debenture,AA,0.00 - 1.74,1.25
8.75% State Bank of India,Non Convertible Debenture,AA+,0.00 - 1.30,1.23
Axis Bank 2020,Certificate of Deposit,A1+,0.00 - 1.20,1.20
9.1% India Grid Trust 2022,Debenture,AAA,0.00 - 1.37,1.18
Tata Motors Finance 2020,Debenture,AA-,0.00 - 1.23,1.17
358. ICICI Prudential Short Term Fund - Institutional Plan
7.57% GOI 2033,GOI Securities,SOV,0.00 - 4.22,4.22
7.99% LIC Housing Fin. 2029,Non Convertible Debenture,AAA,0.00 - 4.77,4.21
7.99% State Bank of India 2029,Non Convertible Debenture,AAA,0.00 - 3.45,3.01
8.5% National Bank Agr. Rur. Devp,Debenture,AAA,0.00 - 2.94,2.59
9.6556% Tata Motors Finance 2020,Bonds/NCDs,AA-,0.00 - 2.62,2.47
8.9508% Pipeline Infrastructure 2024,Non Convertible Debenture,AAA,0.00 - 2.89,2.38
9.75% Jamnagar Utilities and Power 2024,Debenture,AAA,0.34 - 2.85,2.27
10.25% Sikka Ports and Terminals 2021,Debenture,AAA,1.02 - 2.75,2.09
7.6% Axis Bank 2023,Bonds/Debentures,AAA,1.78 - 4.44,1.78
8.35% Bharti Airtel 2021,Non Convertible Debenture,AA,0.00 - 1.98,1.75
8.95% Jamnagar Utilities and Power 2023,Debenture,AAA,1.72 - 2.42,1.72
8.53% Power Finance Corp. 2020,Bonds/Debentures,AAA,1.68 - 2.40,1.68
7.89% SIDBI 2022,Non Convertible Debenture,AAA,0.00 - 1.79,1.49
9.45% John Deere Financial India 2022,Non Convertible Debenture,AAA,0.00 - 2.08,1.48
Shriram Transport Finance,Non Convertible Debenture,AAA,0.00 - 3.75,1.48
HUDCO 2022,Debenture,AAA,0.00 - 1.56,1.47
Walwhan Renewables Energy 2022,Debenture,AA,0.00 - 1.60,1.33
2% Tata Steel 2022,Debenture,AA,1.33 - 2.32,1.33
7.32% GOI 2024,GOI Securities,SOV,0.00 - 1.56,1.32
8.57% REC 2020,Non Convertible Debenture,AAA,0.00 - 1.64,1.29
9.46% Tata Projects 2022,Non Convertible Debenture,AA,0.00 - 1.74,1.25
8.75% State Bank of India,Non Convertible Debenture,AA+,0.00 - 1.30,1.23
Axis Bank 2020,Certificate of Deposit,A1+,0.00 - 1.20,1.20
9.1% India Grid Trust 2022,Debenture,AAA,0.00 - 1.37,1.18
Tata Motors Finance 2020,Debenture,AA-,0.00 - 1.23,1.17
359. ICICI Prudential Ultra Short Term Fund
8.18% National Bank Agr. Rur. Devp 2020,Bonds/NCDs,AAA,0.00 - 5.63,4.84
8.57% NUVOCO Vistas Corp. 2020,Debenture,AA,0.00 - 3.75,3.75
10.5% Manappuram Finance 2022,Non Convertible Debenture,AA,0.00 - 3.63,3.63
Writers and Publishers 2022,Non Convertible Debenture,AA-,0.00 - 6.75,3.25
9.72% JSW Steel 2019,Debenture,AA,0.00 - 4.81,2.92
9.8% Ashoka Buildcon 2021,Non Convertible Debenture,AA-,0.00 - 4.49,2.74
Bahadur Chand Investments 2024,Floating Rate Debenture,AA,0.00 - 3.87,2.74
Tata Value Homes 2022,Non Convertible Debenture,AA,0.00 - 2.72,2.72
Motilal Oswal Home Finance 2024,Non Convertible Debenture,AA,0.00 - 3.87,2.72
8.53% TRIL IT4 2020,Debenture,A+,0.00 - 2.95,2.49
8.25% Vedanta 2019,Debenture,AA,0.00 - 2.64,2.27
8.25% Bharti Airtel 2020,Non Convertible Debenture,AA,0.00 - 2.59,2.26
Samvardhana Motherson international 2020,Zero Coupon Bonds,AA,0.00 - 3.31,2.17
8.75% Muthoot Finance 2020,Debenture,AA,0.00 - 2.48,2.17
Bharti Telecom 2020,Debenture,AA+,0.00 - 2.70,2.07
7.78% HDFC 2020,Debenture,AAA,0.00 - 2.29,2.01
Adarsh Advisory Services Pvt. 2021,Zero Coupon Bonds,A,1.96 - 3.51,1.96
Reliance Retail Ltd. 2020,Non Convertible Debenture,AAA,0.00 - 1.95,1.95
AU Small Finance Bank 2019,Certificate of Deposit,A1+,0.00 - 2.77,1.80
HDFC 352-D 27/02/2020,Commercial Paper,A1+,0.00 - 2.04,1.77
National Bank Agr. Rur. Devp 310-D 13/03/2020,Commercial Paper,A1+,0.00 - 2.00,1.77
Indusind Bank 2020,Certificate of Deposit,A1+,0.00 - 1.99,1.77
Tata Realty and Infrastructure 219-D 20/02/2020,Commercial Paper,A1+,0.00 - 1.87,1.76
Phoenix ARC 160-D 25/02/2020,Commercial Paper,A1+,0.00 - 1.75,1.75
Clix Capital Services 182-D 03/03/2020,Commercial Paper,A1+,0.00 - 1.74,1.74
360. ICICI Prudential Ultra Short Term Fund - Direct Plan
8.18% National Bank Agr. Rur. Devp 2020,Bonds/NCDs,AAA,0.00 - 5.63,4.84
8.57% NUVOCO Vistas Corp. 2020,Debenture,AA,0.00 - 3.75,3.75
10.5% Manappuram Finance 2022,Non Convertible Debenture,AA,0.00 - 3.63,3.63
Writers and Publishers 2022,Non Convertible Debenture,AA-,0.00 - 6.75,3.25
9.72% JSW Steel 2019,Debenture,AA,0.00 - 4.81,2.92
9.8% Ashoka Buildcon 2021,Non Convertible Debenture,AA-,0.00 - 4.49,2.74
Bahadur Chand Investments 2024,Floating Rate Debenture,AA,0.00 - 3.87,2.74
Tata Value Homes 2022,Non Convertible Debenture,AA,0.00 - 2.72,2.72
Motilal Oswal Home Finance 2024,Non Convertible Debenture,AA,0.00 - 3.87,2.72
8.53% TRIL IT4 2020,Debenture,A+,0.00 - 2.95,2.49
8.25% Vedanta 2019,Debenture,AA,0.00 - 2.64,2.27
